timestamp,open,high,low,close
2018-11-23,1.14163,1.14724,1.13262,1.13365
2018-11-16,1.13166,1.14203,1.12140,1.14180
2018-11-09,1.13909,1.14997,1.13150,1.13330
2018-11-02,1.14040,1.14558,1.13000,1.13870
2018-10-26,1.15116,1.15502,1.13340,1.14000
2018-10-19,1.15510,1.16215,1.14320,1.15129
2018-10-12,1.15250,1.16105,1.14290,1.15585
2018-10-05,1.16047,1.16246,1.14620,1.15229
2018-09-28,1.17460,1.18153,1.15690,1.16000
2018-09-21,1.16255,1.18027,1.16170,1.17474
2018-09-14,1.15551,1.17216,1.15250,1.16246
2018-09-07,1.15974,1.16593,1.15290,1.15521
2018-08-31,1.16281,1.17335,1.15830,1.15990
2018-08-24,1.14377,1.16399,1.13930,1.16210
2018-08-17,1.13980,1.14449,1.13000,1.14370
